idx,generation,n,r,w,nPerRound,num_steps,mean_p,mean_q
0,7,100,50,0.25,4,100,0.5367723870462862,0.18641194343359427
0,7,100,50,0.25,5,100,0.6387823731530539,0.11407580989406303
0,7,100,50,0.25,10,100,0.4454621860695846,0.09217939667697911
0,7,100,50,0.3,2,100,0.7433502419816187,0.5471609123184777
0,7,100,50,0.3,3,100,0.7835753271239806,0.2663291852901558
0,7,100,50,0.3,4,100,0.6341209555061493,0.20478602323226788
0,7,100,50,0.3,5,100,0.573013626907533,0.128132062821575
0,7,100,50,0.3,10,100,0.5891076900146982,0.1943355955961813
0,7,100,50,0.35,2,100,0.7630776600793996,0.43963502774220087
0,7,100,50,0.35,3,100,0.6646442204095578,0.35979782181023934
0,7,100,50,0.35,4,100,0.4347891959307393,0.1947973319408231
0,7,100,50,0.35,5,100,0.5515022888650888,0.13721571418294556
0,7,100,50,0.35,10,100,0.4214588684065781,0.3585231012162148
0,7,100,50,0.4,2,100,0.6906753535654587,0.45189065844942894
0,7,100,50,0.4,3,100,0.5420631093676441,0.29762085802526295
0,7,100,50,0.4,4,100,0.5997969978655405,0.1991296455092716
0,7,100,50,0.4,5,100,0.613204645654335,0.16242399785696854
0,7,100,50,0.4,10,100,0.5839648784736041,0.5677083503857748
0,7,100,50,0.45,2,100,0.7501270871628534,0.47669230129611423
0,7,100,50,0.45,3,100,0.5999963848650447,0.3463290549708683
0,7,100,50,0.45,4,100,0.7180510950236153,0.17400524890005348
0,7,100,50,0.45,5,100,0.6010221816089376,0.11229305163853348
0,7,100,50,0.45,10,100,0.5172528652398681,0.07698830957288665
0,7,100,50,0.5,2,100,0.7557744907989442,0.5200143531434147
0,7,100,50,0.5,3,100,0.5901857459255134,0.3516590482814707
0,7,100,50,0.5,4,100,0.5572120088486701,0.19395135121842416
0,7,100,50,0.5,5,100,0.6528013858219127,0.15516894619164595
0,7,100,50,0.5,10,100,0.5334371803560025,0.09522174862440493
0,8,100,50,0,2,100,0.4486604579132614,0.20050665591858802
0,8,100,50,0,3,100,0.6186353128649721,0.16771529526125079
0,8,100,50,0,4,100,0.6527871215133801,0.14065512114035145
0,8,100,50,0,5,100,0.6218791893099052,0.11252113056509684
0,8,100,50,0,10,100,0.8543147997738211,0.09902276699251512
0,8,100,50,0.05,2,100,0.5052615163744502,0.2541885018421369
0,8,100,50,0.05,3,100,0.5750700547132468,0.17895570411011427
0,8,100,50,0.05,4,100,0.5420562609872603,0.17709195419465662
0,8,100,50,0.05,5,100,0.7429187540406371,0.1618331668398549
0,8,100,50,0.05,10,100,0.5290290093678073,0.12149687260844443
0,8,100,50,0.1,2,100,0.5680610942060228,0.2760562477016151
0,8,100,50,0.1,3,100,0.5998043218680165,0.30530932559461865
0,8,100,50,0.1,4,100,0.7399590063981809,0.19336826111321495
0,8,100,50,0.1,5,100,0.5202696858057293,0.11922038307080891
0,8,100,50,0.1,10,100,0.5193373733342973,0.09818946107411569
0,8,100,50,0.15,2,100,0.6811666208340854,0.43408386748547856
0,8,100,50,0.15,3,100,0.7195315068189178,0.27049118863907773
0,8,100,50,0.15,4,100,0.45112561131539475,0.17477282408842323
0,8,100,50,0.15,5,100,0.6532148532056559,0.13258703282345696
0,8,100,50,0.15,10,100,0.5711919511065245,0.11592686652940787
0,8,100,50,0.2,2,100,0.7079238914765468,0.3761178489719283
0,8,100,50,0.2,3,100,0.6953085271514909,0.31463557038066076
0,8,100,50,0.2,4,100,0.4393060410946176,0.18398166547635525
0,8,100,50,0.2,5,100,0.5809875434457227,0.14508941805855444
0,8,100,50,0.2,10,100,0.46149787083162147,0.07608199134465482
0,8,100,50,0.25,2,100,0.6469645423632189,0.30068544447634643
0,8,100,50,0.25,3,100,0.6810224444158445,0.3309264996263148
0,8,100,50,0.25,4,100,0.5066826944644992,0.1525145985942003
0,8,100,50,0.25,5,100,0.6194646198270661,0.10084907858641022
0,8,100,50,0.25,10,100,0.4483831937120215,0.07227361717946644
0,8,100,50,0.3,2,100,0.7454675013673407,0.5250578911856191
0,8,100,50,0.3,3,100,0.7755840763479798,0.27752605194949775
0,8,100,50,0.3,4,100,0.6493770291293484,0.20638018609456496
0,8,100,50,0.3,5,100,0.5791989093228262,0.12538198663659464
0,8,100,50,0.3,10,100,0.5626635096827161,0.15522469613398943
0,8,100,50,0.35,2,100,0.7545344665978366,0.4060524213274511
0,8,100,50,0.35,3,100,0.631347449955791,0.36129509705015755
0,8,100,50,0.35,4,100,0.45446801392939257,0.20351499980942875
0,8,100,50,0.35,5,100,0.5693041865173404,0.1355018090466521
0,8,100,50,0.35,10,100,0.43501633517879656,0.3862456270548192
0,8,100,50,0.4,2,100,0.7058257612944309,0.46328069129318544
0,8,100,50,0.4,3,100,0.5471910562844364,0.3022994790326858
0,8,100,50,0.4,4,100,0.6334065373810591,0.21548044712701447
0,8,100,50,0.4,5,100,0.6292910805438277,0.14814677268133314
0,8,100,50,0.4,10,100,0.5949412573602058,0.5667410966043056
0,8,100,50,0.45,2,100,0.7611465400251513,0.47215763436973823
0,8,100,50,0.45,3,100,0.6026216693226655,0.35624462889455705
0,8,100,50,0.45,4,100,0.7191912780572796,0.17094125460621082
0,8,100,50,0.45,5,100,0.5753969663911455,0.09615718562915655
0,8,100,50,0.45,10,100,0.4791764495292915,0.0705511440914129
0,8,100,50,0.5,2,100,0.7512199546657456,0.5208993132873323
0,8,100,50,0.5,3,100,0.6124482680022005,0.348444903292656
0,8,100,50,0.5,4,100,0.5530881614257105,0.17925028147597716
0,8,100,50,0.5,5,100,0.6993129318231718,0.14967468475395607
0,8,100,50,0.5,10,100,0.49628854456619304,0.09878486729654981
0,9,100,50,0,2,100,0.43723044838305847,0.2361482467965887
0,9,100,50,0,3,100,0.6098783495669262,0.15330681804791144
0,9,100,50,0,4,100,0.6446292718738299,0.15625890348381677
0,9,100,50,0,5,100,0.6294183899787393,0.12237838734193113
0,9,100,50,0,10,100,0.8576381086490887,0.09034312200169578
0,9,100,50,0.05,2,100,0.4955172648710559,0.2422482128459195
0,9,100,50,0.05,3,100,0.604418069197402,0.18844370177482692
0,9,100,50,0.05,4,100,0.5605179659572449,0.17301548459808974
0,9,100,50,0.05,5,100,0.7462282604167899,0.14207359337817332
0,9,100,50,0.05,10,100,0.5331731581690257,0.08979025387910022
0,9,100,50,0.1,2,100,0.5776394321400642,0.269770113696119
0,9,100,50,0.1,3,100,0.6019082050178781,0.30597329631325476
0,9,100,50,0.1,4,100,0.7531129042230067,0.1894096376291114
0,9,100,50,0.1,5,100,0.5130450454696961,0.13328258504709328
0,9,100,50,0.1,10,100,0.5097546540583263,0.08106590831785346
0,9,100,50,0.15,2,100,0.7006022301572095,0.45265187870957974
0,9,100,50,0.15,3,100,0.7262313201500424,0.2904338662758462
0,9,100,50,0.15,4,100,0.4421311886823822,0.1586474359839335
0,9,100,50,0.15,5,100,0.646756298919263,0.11750613676007463
0,9,100,50,0.15,10,100,0.5888149918270245,0.10649122965049371
0,9,100,50,0.2,2,100,0.7362850685352964,0.3624059772366533
0,9,100,50,0.2,3,100,0.746685022234124,0.322477395900818
0,9,100,50,0.2,4,100,0.4121293388173971,0.17765345819031908
0,9,100,50,0.2,5,100,0.5842887149593665,0.13176637485847786
0,9,100,50,0.2,10,100,0.49315420822228995,0.07477268450323123
0,9,100,50,0.25,2,100,0.6327459611727738,0.31080680600403104
0,9,100,50,0.25,3,100,0.6991902222871649,0.3433277785105895
0,9,100,50,0.25,4,100,0.5089962073568859,0.14050054198785536
0,9,100,50,0.25,5,100,0.6141231015048413,0.10024434655246436
0,9,100,50,0.25,10,100,0.5177482580713364,0.06215540183155233
0,9,100,50,0.3,2,100,0.7820433404330371,0.5417117712743367
0,9,100,50,0.3,3,100,0.7990020902788503,0.2941109221942863
0,9,100,50,0.3,4,100,0.6602162084131526,0.1946397894300846
0,9,100,50,0.3,5,100,0.5850443501925925,0.1290117790663712
0,9,100,50,0.3,10,100,0.5545297697120191,0.17142545153975847
0,9,100,50,0.35,2,100,0.7768726582463519,0.4610728443145539
0,9,100,50,0.35,3,100,0.6452947263378611,0.36169152920498937
0,9,100,50,0.35,4,100,0.47371512751204975,0.1965394073449336
0,9,100,50,0.35,5,100,0.6013272825178251,0.14846182322553486
0,9,100,50,0.35,10,100,0.41149415083335183,0.37149632433764096
0,9,100,50,0.4,2,100,0.6923345853179939,0.4552726323480225
0,9,100,50,0.4,3,100,0.5427753878195635,0.3040460539825444
0,9,100,50,0.4,4,100,0.6144648530262766,0.18950816282553617
0,9,100,50,0.4,5,100,0.6487485005230169,0.14924669998226814
0,9,100,50,0.4,10,100,0.6167475444237495,0.5625808245065826
0,9,100,50,0.45,2,100,0.773459334747839,0.4863533858478311
0,9,100,50,0.45,3,100,0.6241229775039282,0.34201974096056487
0,9,100,50,0.45,4,100,0.7238182450635285,0.16434321604146565
0,9,100,50,0.45,5,100,0.5856950500309324,0.09171585594431596
0,9,100,50,0.45,10,100,0.4122116635481693,0.06675545220854691
0,9,100,50,0.5,2,100,0.7646885193595628,0.5129841730004499
0,9,100,50,0.5,3,100,0.587754342382288,0.35322928727843744
0,9,100,50,0.5,4,100,0.5343975707647498,0.17479066646569916
0,9,100,50,0.5,5,100,0.7309002974207357,0.1491278827997562
0,9,100,50,0.5,10,100,0.5245046581056939,0.08418151356330203
0,10,100,50,0,2,100,0.44398694100191555,0.23992114963660696
0,10,100,50,0,3,100,0.5736366468042297,0.1584316587616426
0,10,100,50,0,4,100,0.6616793036231573,0.12406026017240762
0,10,100,50,0,5,100,0.6292170314802314,0.10224593745938959
0,10,100,50,0,10,100,0.8602356936498167,0.09035394520733173
0,10,100,50,0.05,2,100,0.4843811712461607,0.2528259371196424
0,10,100,50,0.05,3,100,0.5976354703863156,0.1817536909349848
0,10,100,50,0.05,4,100,0.5403052195179541,0.1563978233610083
0,10,100,50,0.05,5,100,0.7766985290131071,0.11800501023094427
0,10,100,50,0.05,10,100,0.5512956344723922,0.0897965625032929
0,10,100,50,0.1,2,100,0.5808300843086404,0.26105297289023177
0,10,100,50,0.1,3,100,0.615270057926898,0.3170951830137553
0,10,100,50,0.1,4,100,0.76095244002213,0.17640964740015128
0,10,100,50,0.1,5,100,0.47304687704595283,0.11060216398487718
0,10,100,50,0.1,10,100,0.49487654614152427,0.05680253068999016
0,10,100,50,0.15,2,100,0.7082678681054382,0.4050878973523362
0,10,100,50,0.15,3,100,0.7454048564258859,0.29647301247179875
0,10,100,50,0.15,4,100,0.45337804783838487,0.14853677457401784
0,10,100,50,0.15,5,100,0.6815252957778626,0.11627868474596231
0,10,100,50,0.15,10,100,0.6012141430823454,0.09628329432324755
0,10,100,50,0.2,2,100,0.711148498447074,0.39943685600712947
0,10,100,50,0.2,3,100,0.7721257876368466,0.33519662716149656
0,10,100,50,0.2,4,100,0.38497290600850037,0.1701831525464209
0,10,100,50,0.2,5,100,0.5791513266601145,0.1180612025098512
0,10,100,50,0.2,10,100,0.5427008391261818,0.06004886868664414
0,10,100,50,0.25,2,100,0.6392318403542194,0.3224053132111557
0,10,100,50,0.25,3,100,0.7020271779324601,0.3521357859342137
0,10,100,50,0.25,4,100,0.5213875860081848,0.1404535046195307
0,10,100,50,0.25,5,100,0.6280943240470898,0.0958130850892042
0,10,100,50,0.25,10,100,0.5564051283697568,0.05841782242257689
0,10,100,50,0.3,2,100,0.8119884747047622,0.5058630885972835
0,10,100,50,0.3,3,100,0.8197647699008531,0.29471591682653914
0,10,100,50,0.3,4,100,0.6529865517135194,0.18178146376636417
0,10,100,50,0.3,5,100,0.6073800952414691,0.13631536515031614
0,10,100,50,0.3,10,100,0.540683837989022,0.17027426252242936
0,10,100,50,0.35,2,100,0.7905772729192663,0.4682132039998395
0,10,100,50,0.35,3,100,0.6295507501358202,0.36922105478225936
0,10,100,50,0.35,4,100,0.4728480044373066,0.1869133738221358
0,10,100,50,0.35,5,100,0.5762518505121047,0.14866999228261607
0,10,100,50,0.35,10,100,0.3882224978187768,0.4214573536179955
0,10,100,50,0.4,2,100,0.6880337836194945,0.47199888139678203
0,10,100,50,0.4,3,100,0.5240198006134813,0.31157814841238773
0,10,100,50,0.4,4,100,0.5727288516424442,0.20600348158809387
0,10,100,50,0.4,5,100,0.6532240447998902,0.14696744920394222
0,10,100,50,0.4,10,100,0.589312001072745,0.5724585536838965
0,10,100,50,0.45,2,100,0.7971483387039195,0.48314116889462605
0,10,100,50,0.45,3,100,0.6276485257438827,0.3451380274260817
0,10,100,50,0.45,4,100,0.7367477194368679,0.1612576910388439
0,10,100,50,0.45,5,100,0.5677000310311668,0.09140095277924828
0,10,100,50,0.45,10,100,0.4274900926418215,0.06681611058217056
0,10,100,50,0.5,2,100,0.7449229200291589,0.5172098414621343
0,10,100,50,0.5,3,100,0.5870800372108821,0.3506532088072774
0,10,100,50,0.5,4,100,0.5362551840914354,0.16779532257155474
0,10,100,50,0.5,5,100,0.724861768745444,0.13567069631674056
0,10,100,50,0.5,10,100,0.525015924738748,0.07939057526331074
0,11,100,50,0,2,100,0.4486499832197579,0.23072890981598246
0,11,100,50,0,3,100,0.5823778981165342,0.1552451669476356
0,11,100,50,0,4,100,0.6711796923670746,0.12615750745136833
0,11,100,50,0,5,100,0.6331702690733322,0.10485568306403671
0,11,100,50,0,10,100,0.8384465896958325,0.0983627057497935
0,11,100,50,0.05,2,100,0.4781171412600399,0.2376876592740438
0,11,100,50,0.05,3,100,0.6136367391315457,0.1741860682486442
0,11,100,50,0.05,4,100,0.5561725183038926,0.1493503043362343
0,11,100,50,0.05,5,100,0.77187748064307,0.11089742361530097
0,11,100,50,0.05,10,100,0.5385333058556169,0.10384920568756799
0,11,100,50,0.1,2,100,0.6019202543843245,0.2607608324110311
0,11,100,50,0.1,3,100,0.6125611167993987,0.3146168892531343
0,11,100,50,0.1,4,100,0.7694514345307318,0.169644110847042
0,11,100,50,0.1,5,100,0.4638733231162407,0.09843147404470322
0,11,100,50,0.1,10,100,0.5131666010155697,0.04846277590091546
0,11,100,50,0.15,2,100,0.711404711723383,0.4254399279105629
0,11,100,50,0.15,3,100,0.736951686175354,0.29328044440708606
0,11,100,50,0.15,4,100,0.48255559321021907,0.16248171650845208
0,11,100,50,0.15,5,100,0.6924517756655355,0.11393372470050118
0,11,100,50,0.15,10,100,0.6447770105889512,0.09298747550191448
0,11,100,50,0.2,2,100,0.7265911334573931,0.39806829421730117
0,11,100,50,0.2,3,100,0.7475739797032561,0.33575461976103577
0,11,100,50,0.2,4,100,0.37844190492170243,0.1719447156492796
0,11,100,50,0.2,5,100,0.5834588702649471,0.1270935240082946
0,11,100,50,0.2,10,100,0.5415326530462519,0.06541625031861671
0,11,100,50,0.25,2,100,0.6501619990020207,0.32381111324638917
0,11,100,50,0.25,3,100,0.7184541532471062,0.3510695450651297
0,11,100,50,0.25,4,100,0.527529157445677,0.14185126150172864
0,11,100,50,0.25,5,100,0.6192193983349121,0.10309875508765462
0,11,100,50,0.25,10,100,0.5984507709043774,0.05445649025335028
0,11,100,50,0.3,2,100,0.7957643819772826,0.5216521935938505
0,11,100,50,0.3,3,100,0.8147058260650301,0.29473888820764144
0,11,100,50,0.3,4,100,0.6413543944814103,0.17020034462091424
0,11,100,50,0.3,5,100,0.6098516650295557,0.11997867477622227
0,11,100,50,0.3,10,100,0.5222963332021046,0.14859144627251042
0,11,100,50,0.35,2,100,0.7794146008381072,0.5005450571574318
0,11,100,50,0.35,3,100,0.6989425293030895,0.3866209333404465
0,11,100,50,0.35,4,100,0.4817895518201527,0.1817651213672853
0,11,100,50,0.35,5,100,0.5594690726389406,0.13862661149699984
0,11,100,50,0.35,10,100,0.4001290333976349,0.3978397633643747
0,11,100,50,0.4,2,100,0.6722636339747511,0.4816437382076248
0,11,100,50,0.4,3,100,0.515753673843665,0.3133171454216541
0,11,100,50,0.4,4,100,0.5713317472804748,0.20035355197561816
0,11,100,50,0.4,5,100,0.6439395513496443,0.14001318531167603
0,11,100,50,0.4,10,100,0.6068659744257973,0.5841373439184822
0,11,100,50,0.45,2,100,0.821239533568317,0.4776218581834348
0,11,100,50,0.45,3,100,0.6268764188318513,0.35999654404979026
0,11,100,50,0.45,4,100,0.7374567683524702,0.157966786127283
0,11,100,50,0.45,5,100,0.584327450495308,0.09008501417863687
0,11,100,50,0.45,10,100,0.5102280391290644,0.06704836956232949
0,11,100,50,0.5,2,100,0.7321817317168652,0.5239373938616932
0,11,100,50,0.5,3,100,0.6186936346376155,0.3499265007178016
0,11,100,50,0.5,4,100,0.5227099409168593,0.17397612249507055
0,11,100,50,0.5,5,100,0.6965102123601629,0.13966892602188757
0,11,100,50,0.5,10,100,0.4480402751598422,0.07407024774417921
0,12,100,50,0,2,100,0.4364939297777701,0.23055599539329932
0,12,100,50,0,3,100,0.5910404170977822,0.14397923967632187
0,12,100,50,0,4,100,0.6524037612666563,0.12552343913176991
0,12,100,50,0,5,100,0.649039985921096,0.10399397072667735
0,12,100,50,0,10,100,0.8204481569185614,0.08354655149545274
0,12,100,50,0.05,2,100,0.46200570834474897,0.24576347526345224
0,12,100,50,0.05,3,100,0.6025822539158612,0.17601427416576293
0,12,100,50,0.05,4,100,0.5834680563634383,0.14831891907208453
0,12,100,50,0.05,5,100,0.7755793655408005,0.10701052284378493
0,12,100,50,0.05,10,100,0.5500210822602087,0.06952039498157374
0,12,100,50,0.1,2,100,0.6279102337781213,0.25356708043291093
0,12,100,50,0.1,3,100,0.5919076788664676,0.3056180875517535
0,12,100,50,0.1,4,100,0.7505432862994345,0.16282178780393064
0,12,100,50,0.1,5,100,0.45054203372467255,0.10546061196356929
0,12,100,50,0.1,10,100,0.5223127392706356,0.048929671083123454
0,12,100,50,0.15,2,100,0.7254169039135437,0.46278842259849723
0,12,100,50,0.15,3,100,0.7296650031663948,0.30421271460671684
0,12,100,50,0.15,4,100,0.48778683463136746,0.15813975266363484
0,12,100,50,0.15,5,100,0.6979690350718151,0.1144578605776947
0,12,100,50,0.15,10,100,0.6863542303352833,0.08490544890698104
0,12,100,50,0.2,2,100,0.747374059604525,0.3641253350154012
0,12,100,50,0.2,3,100,0.7974556274473263,0.33067558026002186
0,12,100,50,0.2,4,100,0.371880815017001,0.16470622715427777
0,12,100,50,0.2,5,100,0.6004978050427503,0.1268803421353351
0,12,100,50,0.2,10,100,0.5302625440571122,0.06383759120760202
0,12,100,50,0.25,2,100,0.6499538227307238,0.3202776087498844
0,12,100,50,0.25,3,100,0.746444591836058,0.3546206199656205
0,12,100,50,0.25,4,100,0.570238811759729,0.1384354395845991
0,12,100,50,0.25,5,100,0.6168964148723621,0.0994753242679438
0,12,100,50,0.25,10,100,0.596478566672501,0.056048197478002534
0,12,100,50,0.3,2,100,0.804170613777781,0.5203590668525128
0,12,100,50,0.3,3,100,0.8113034150066737,0.30011701606699315
0,12,100,50,0.3,4,100,0.6233341342957268,0.16371514422954242
0,12,100,50,0.3,5,100,0.6362639351857371,0.13291300698934566
0,12,100,50,0.3,10,100,0.5701919796300176,0.13734822131750818
0,12,100,50,0.35,2,100,0.7997498815030261,0.5052056182404172
0,12,100,50,0.35,3,100,0.6906366569921506,0.38453636478466735
0,12,100,50,0.35,4,100,0.5192310995323467,0.1777468809660432
0,12,100,50,0.35,5,100,0.5761821864530537,0.13295957879288536
0,12,100,50,0.35,10,100,0.4112160638702842,0.36688243949477817
0,12,100,50,0.4,2,100,0.6822816749690158,0.47158875239076403
0,12,100,50,0.4,3,100,0.5037225078114711,0.317660983553358
0,12,100,50,0.4,4,100,0.5164073916907961,0.18100740021257053
0,12,100,50,0.4,5,100,0.5927129205656638,0.14128157284539392
0,12,100,50,0.4,10,100,0.5995280627421506,0.5353536267981697
0,12,100,50,0.45,2,100,0.8360574145250271,0.4647175952039964
0,12,100,50,0.45,3,100,0.6249212823244227,0.35866496002209397
0,12,100,50,0.45,4,100,0.7672288605386492,0.14198455600208612
0,12,100,50,0.45,5,100,0.5976545091762319,0.08332384559866643
0,12,100,50,0.45,10,100,0.5096119614577499,0.06902611991600582
0,12,100,50,0.5,2,100,0.7342586254851313,0.5298311632361031
0,12,100,50,0.5,3,100,0.6195976604355798,0.34436495828768093
0,12,100,50,0.5,4,100,0.5393565264928081,0.16940184756908486
0,12,100,50,0.5,5,100,0.6962328359384502,0.1413701687147278
0,12,100,50,0.5,10,100,0.4680181298787551,0.07233080858892191
0,13,100,50,0,2,100,0.42056525591763083,0.22088162532833597
0,13,100,50,0,3,100,0.5585798882501092,0.12723631471857877
0,13,100,50,0,4,100,0.6459650688487644,0.13176143116558417
0,13,100,50,0,5,100,0.6652452623202753,0.10350975441638895
0,13,100,50,0,10,100,0.8457329336400821,0.08324970050698895
0,13,100,50,0.05,2,100,0.4422745125823856,0.23013368369523535
0,13,100,50,0.05,3,100,0.5897686954911836,0.17745184543551865
0,13,100,50,0.05,4,100,0.5395627279761505,0.13939564690253048
0,13,100,50,0.05,5,100,0.79315488424551,0.10278219236202422
0,13,100,50,0.05,10,100,0.5624711131583126,0.05894620673204406
0,13,100,50,0.1,2,100,0.6429479897292092,0.2261993824618495
0,13,100,50,0.1,3,100,0.5696743111141496,0.29481165067070236
0,13,100,50,0.1,4,100,0.7398447895704332,0.16801760175333866
0,13,100,50,0.1,5,100,0.5036045037871301,0.10828585945051744
0,13,100,50,0.1,10,100,0.5260724889635654,0.05073742252988219
0,13,100,50,0.15,2,100,0.6985813642114735,0.46145928585833246
0,13,100,50,0.15,3,100,0.7251351828209215,0.29134035807766556
0,13,100,50,0.15,4,100,0.49865676887149313,0.15641041383721613
0,13,100,50,0.15,5,100,0.6462299201291303,0.11775958917687206
0,13,100,50,0.15,10,100,0.751483186256482,0.07722620531722713
0,13,100,50,0.2,2,100,0.7582838637635807,0.37116081929505107
0,13,100,50,0.2,3,100,0.8158350448434354,0.34019724214930247
0,13,100,50,0.2,4,100,0.39339718725617706,0.15865515435452054
0,13,100,50,0.2,5,100,0.6134594189113279,0.13236163933804526
0,13,100,50,0.2,10,100,0.5711513883608543,0.05704234534546432
0,13,100,50,0.25,2,100,0.6755565561993693,0.32725663163734015
0,13,100,50,0.25,3,100,0.7977666924956438,0.3591131903036062
0,13,100,50,0.25,4,100,0.5487561252691192,0.13860285516655793
0,13,100,50,0.25,5,100,0.6017626793063422,0.0936634683343373
0,13,100,50,0.25,10,100,0.6160148291647727,0.05238911054778698
0,13,100,50,0.3,2,100,0.8086453481310508,0.5215305565349092
